Latitude,Longitude,Ward,Community Area,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,FBI Code,Year,Month,Day,Hour,Severity,Season
41.87385519,-87.76237929,29.0,25.0,2023-09-06 15:38:00,055XX W CONGRESS PKWY,486,BATTERY,False,True,1522,15,08B,2023,9,6,15,Severe,Fall
41.81496906,-87.66999375,15.0,61.0,2023-09-06 18:20:00,043XX S WOOD ST,486,BATTERY,False,True,924,9,08B,2023,9,6,18,Severe,Fall
41.74806034,-87.7413027,18.0,70.0,2023-09-06 20:36:00,079XX S CICERO AVE,860,THEFT,False,False,834,8,6,2023,9,6,20,Less Severe,Fall
41.69530861,-87.62395405,9.0,49.0,2023-09-06 12:56:00,0000X W 109TH PL,486,BATTERY,False,True,513,5,08B,2023,9,6,12,Severe,Fall
41.89482493,-87.63178864,42.0,8.0,2023-09-06 13:15:00,001XX W HURON ST,486,BATTERY,True,True,1832,18,08B,2023,9,6,13,Severe,Fall
41.77420075,-87.62152367,6.0,69.0,2023-09-06 09:20:00,066XX S HARTWELL AVE,1320,CRIMINAL DAMAGE,False,False,322,3,14,2023,9,6,9,Less Severe,Fall
41.74932776,-87.55527466,7.0,46.0,2023-09-06 16:54:00,080XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,False,True,422,4,14,2023,9,6,16,Less Severe,Fall
41.94799734,-87.79851488,38.0,17.0,2023-09-06 18:00:00,037XX N NEW ENGLAND AVE,820,THEFT,False,False,1632,16,6,2023,9,6,18,Less Severe,Fall
41.80689027,-87.58983438,4.0,39.0,2023-09-06 18:00:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.89544998,-87.65358453,27.0,24.0,2023-09-06 08:05:00,007XX N CARPENTER ST,560,ASSAULT,False,False,1214,12,08A,2023,9,6,8,Severe,Fall
41.89677291,-87.62146443,2.0,8.0,2023-09-06 14:10:00,002XX E CHICAGO AVE,1562,SEX OFFENSE,False,False,1833,18,17,2023,9,6,14,Other,Fall
41.90316867,-87.67846717,1.0,24.0,2023-07-03 00:00:00,020XX W DIVISION ST,1581,SEX OFFENSE,False,True,1424,14,17,2023,7,3,0,Other,Summer
41.69590816,-87.59582281,10.0,51.0,2023-09-06 14:00:00,109XX S DOTY AVE E,810,THEFT,False,False,513,5,6,2023,9,6,14,Less Severe,Fall
41.76703601,-87.58280952,5.0,43.0,2023-09-06 18:00:00,070XX S EAST END AVE,820,THEFT,False,False,332,3,6,2023,9,6,18,Less Severe,Fall
41.89892229,-87.73195888,37.0,23.0,2023-08-30 16:18:00,042XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,False,False,1111,11,11,2023,8,30,16,Other,Summer
41.9584742,-87.65087832,46.0,3.0,2023-09-06 19:00:00,008XX W BUENA AVE,920,MOTOR VEHICLE THEFT,False,False,1915,19,7,2023,9,6,19,Other,Fall
41.79736226,-87.58267949,5.0,41.0,2023-08-01 12:00:00,054XX S EAST VIEW PARK,820,THEFT,False,False,234,2,6,2023,8,1,12,Less Severe,Summer
41.73506684,-87.65089641,21.0,71.0,2023-09-06 09:25:00,087XX S ABERDEEN ST,1563,SEX OFFENSE,False,False,2222,22,17,2023,9,6,9,Other,Fall
41.89386538,-87.76886373,29.0,25.0,2023-09-06 22:00:00,057XX W SUPERIOR ST,810,THEFT,False,True,1511,15,6,2023,9,6,22,Less Severe,Fall
41.69073279,-87.62646106,9.0,49.0,2023-09-06 23:45:00,001XX W 112TH ST,1360,CRIMINAL TRESPASS,True,False,522,5,26,2023,9,6,23,Other,Fall
41.94728543,-87.74712367,30.0,15.0,2023-09-06 16:05:00,036XX N CICERO AVE,890,THEFT,False,False,1731,17,6,2023,9,6,16,Less Severe,Fall
41.70788603,-87.60641636,9.0,50.0,2023-09-06 09:25:00,102XX S COTTAGE GROVE AVE,560,ASSAULT,False,False,511,5,08A,2023,9,6,9,Severe,Fall
41.78690318,-87.62226687,20.0,40.0,2023-09-06 21:45:00,059XX S MICHIGAN AVE,051A,ASSAULT,False,True,232,2,04A,2023,9,6,21,Severe,Fall
41.75276137,-87.58089422,8.0,43.0,2023-09-06 17:47:00,078XX S CREGIER AVE,1310,CRIMINAL DAMAGE,False,True,414,4,14,2023,9,6,17,Less Severe,Fall
41.98729227,-87.65897907,48.0,77.0,2023-09-06 17:25:00,011XX W ARDMORE AVE,1310,CRIMINAL DAMAGE,False,False,2022,20,14,2023,9,6,17,Less Severe,Fall
41.85060173,-87.63589842,11.0,34.0,2023-09-06 00:14:00,023XX S STEWART AVE,031A,ROBBERY,False,False,914,9,3,2023,9,6,0,Severe,Fall
41.69439319,-87.62414718,9.0,49.0,2023-09-06 17:21:00,0000X W 110TH ST,143A,WEAPONS VIOLATION,True,False,513,5,15,2023,9,6,17,Other,Fall
41.74012783,-87.55512192,10.0,46.0,2023-08-01 09:43:00,085XX S MUSKEGON AVE,1752,OFFENSE INVOLVING CHILDREN,False,True,423,4,17,2023,8,1,9,Other,Summer
41.81976781,-87.60030247,4.0,36.0,2023-09-06 15:30:00,010XX E 41ST PL,1320,CRIMINAL DAMAGE,False,False,214,2,14,2023,9,6,15,Less Severe,Fall
41.99593935,-87.68812645,50.0,2.0,2023-09-06 16:00:00,023XX W ROSEMONT AVE,920,MOTOR VEHICLE THEFT,False,False,2413,24,7,2023,9,6,16,Other,Fall
41.905834,-87.63842747,27.0,8.0,2023-09-06 12:00:00,013XX N SEDGWICK ST,1130,DECEPTIVE PRACTICE,False,False,1821,18,11,2023,9,6,12,Other,Fall
41.78345163,-87.70326286,14.0,66.0,2023-09-06 15:20:00,060XX S KEDZIE AVE,460,BATTERY,False,False,823,8,08B,2023,9,6,15,Severe,Fall
41.74588634,-87.59690376,8.0,45.0,2023-09-06 09:08:00,011XX E 82ND ST,1477,WEAPONS VIOLATION,False,False,411,4,15,2023,9,6,9,Other,Fall
41.96347847,-87.66420139,46.0,3.0,2023-09-06 14:30:00,013XX W SUNNYSIDE AVE,460,BATTERY,False,False,1913,19,08B,2023,9,6,14,Severe,Fall
41.88653051,-87.69704717,27.0,27.0,2023-09-06 13:00:00,028XX W FULTON ST,1330,CRIMINAL TRESPASS,False,False,1222,12,26,2023,9,6,13,Other,Fall
41.78473284,-87.6290118,20.0,68.0,2023-09-06 03:24:00,060XX S LA SALLE ST,820,THEFT,False,False,311,3,6,2023,9,6,3,Less Severe,Fall
41.73955842,-87.61299169,6.0,44.0,2023-09-06 01:00:00,085XX S VERNON AVE,910,MOTOR VEHICLE THEFT,False,False,632,6,7,2023,9,6,1,Other,Fall
41.73989712,-87.73568735,18.0,70.0,2023-09-06 11:52:00,084XX S KOLMAR AVE,2820,OTHER OFFENSE,False,True,834,8,08A,2023,9,6,11,Less Severe,Fall
41.95024738,-87.78279167,38.0,17.0,2023-09-06 11:00:00,062XX W BERENICE AVE,560,ASSAULT,False,False,1633,16,08A,2023,9,6,11,Severe,Fall
41.8783869,-87.69234702,27.0,27.0,2023-09-06 23:29:00,026XX W ADAMS ST,650,BURGLARY,False,True,1125,11,5,2023,9,6,23,Other,Fall
41.81237358,-87.60443282,4.0,39.0,2023-09-06 04:00:00,045XX S DREXEL BLVD,810,THEFT,False,True,221,2,6,2023,9,6,4,Less Severe,Fall
41.88293181,-87.69291853,27.0,27.0,2023-09-06 13:10:00,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,False,False,1222,12,14,2023,9,6,13,Less Severe,Fall
41.95935484,-87.65361169,46.0,3.0,2023-09-06 20:00:00,042XX N BROADWAY,920,MOTOR VEHICLE THEFT,False,False,1915,19,7,2023,9,6,20,Other,Fall
41.74981542,-87.65008425,17.0,71.0,2023-09-07 00:00:00,079XX S CARPENTER ST,1151,DECEPTIVE PRACTICE,False,True,612,6,11,2023,9,7,0,Other,Fall
41.93597094,-87.74549991,31.0,19.0,2023-09-06 16:30:00,030XX N KEATING AVE,560,ASSAULT,False,False,2521,25,08A,2023,9,6,16,Severe,Fall
41.74847212,-87.6038882,8.0,44.0,2023-09-06 22:07:00,080XX S MARYLAND AVE,560,ASSAULT,False,True,631,6,08A,2023,9,6,22,Severe,Fall
41.90126792,-87.75207396,37.0,25.0,2023-09-06 14:30:00,011XX N LAWLER AVE,2820,OTHER OFFENSE,False,False,1531,15,08A,2023,9,6,14,Less Severe,Fall
41.79283195,-87.59162873,5.0,41.0,2023-09-06 23:00:00,056XX S DORCHESTER AVE,820,THEFT,False,False,235,2,6,2023,9,6,23,Less Severe,Fall
41.70055152,-87.65833251,19.0,72.0,2023-09-06 14:30:00,106XX S VINCENNES AVE,5011,OTHER OFFENSE,True,False,2212,22,26,2023,9,6,14,Less Severe,Fall
41.83368122,-87.61243999,4.0,35.0,2023-09-06 23:00:00,005XX E 33RD PL,810,THEFT,False,False,211,2,6,2023,9,6,23,Less Severe,Fall
41.88570208,-87.64203164,34.0,28.0,2023-09-06 06:40:00,005XX W LAKE ST,860,THEFT,False,False,121,1,6,2023,9,6,6,Less Severe,Fall
41.88752199,-87.6245529,42.0,32.0,2023-09-06 20:20:00,003XX N MICHIGAN AVE,870,THEFT,False,False,114,1,6,2023,9,6,20,Less Severe,Fall
41.80469598,-87.63325322,20.0,37.0,2023-09-06 19:00:00,049XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,False,False,935,9,7,2023,9,6,19,Other,Fall
41.90329986,-87.67024472,1.0,24.0,2023-09-04 21:00:00,017XX W DIVISION ST,810,THEFT,False,False,1213,12,6,2023,9,4,21,Less Severe,Fall
41.78690318,-87.62226687,20.0,40.0,2023-09-06 21:30:00,059XX S MICHIGAN AVE,486,BATTERY,False,True,232,2,08B,2023,9,6,21,Severe,Fall
41.85888016,-87.65497778,25.0,31.0,2023-09-06 12:40:00,011XX W 17TH ST,530,ASSAULT,False,True,1235,12,04A,2023,9,6,12,Severe,Fall
41.87324282,-87.72540701,24.0,26.0,2023-09-06 21:57:00,006XX S PULASKI RD,143A,WEAPONS VIOLATION,True,False,1132,11,15,2023,9,6,21,Other,Fall
41.7656528,-87.61807357,6.0,69.0,2023-09-06 13:00:00,003XX E 71ST ST,810,THEFT,False,False,322,3,6,2023,9,6,13,Less Severe,Fall
41.80557774,-87.59056479,4.0,39.0,2023-09-06 16:00:00,049XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,16,Less Severe,Fall
41.89067449,-87.68578595,36.0,24.0,2023-09-05 15:00:00,023XX W GRAND AVE,1200,DECEPTIVE PRACTICE,False,False,1221,12,13,2023,9,5,15,Other,Fall
41.99157427,-87.65543195,48.0,77.0,2023-08-21 09:40:00,060XX N SHERIDAN RD,560,ASSAULT,False,False,2433,24,08A,2023,8,21,9,Severe,Summer
41.8887098,-87.71367337,27.0,23.0,2023-09-06 08:00:00,004XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,False,True,1123,11,14,2023,9,6,8,Less Severe,Fall
41.98363881,-87.69431574,40.0,2.0,2023-09-06 11:00:00,056XX N ROCKWELL ST,620,BURGLARY,False,False,2011,20,5,2023,9,6,11,Other,Fall
41.93991914,-87.65341016,44.0,6.0,2023-09-06 02:00:00,009XX W BELMONT AVE,460,BATTERY,False,False,1924,19,08B,2023,9,6,2,Severe,Fall
41.80606347,-87.59098831,4.0,39.0,2023-09-06 18:00:00,014XX E 49TH ST,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.86668568,-87.66342658,10.0,46.0,2013-08-27 00:00:00,087XX S BURLEY AVE,1153,DECEPTIVE PRACTICE,False,False,424,4,11,2013,8,27,0,Other,Summer
42.01767601,-87.66556919,49.0,1.0,2023-09-06 08:30:00,074XX N SHERIDAN RD,460,BATTERY,False,False,2422,24,08B,2023,9,6,8,Severe,Fall
41.81237859,-87.60825871,4.0,38.0,2023-09-06 22:00:00,045XX S EVANS AVE,486,BATTERY,False,True,221,2,08B,2023,9,6,22,Severe,Fall
41.99560272,-87.67284475,40.0,77.0,2023-09-02 09:00:00,017XX W THOME AVE,1152,DECEPTIVE PRACTICE,False,False,2433,24,11,2023,9,2,9,Other,Fall
41.86668568,-87.66342658,4.0,32.0,2022-08-15 09:00:00,0000X W JACKSON BLVD,810,THEFT,False,False,113,1,6,2022,8,15,9,Less Severe,Summer
41.9508725,-87.730765,30.0,16.0,2023-09-06 07:45:00,038XX N KEDVALE AVE,1310,CRIMINAL DAMAGE,True,True,1732,17,14,2023,9,6,7,Less Severe,Fall
41.91306073,-87.67831096,32.0,24.0,2023-09-06 01:00:00,020XX W ST PAUL AVE,810,THEFT,False,False,1434,14,6,2023,9,6,1,Less Severe,Fall
41.86741731,-87.62716875,34.0,33.0,2023-09-06 17:40:00,0000X E ROOSEVELT RD,1310,CRIMINAL DAMAGE,False,False,131,1,14,2023,9,6,17,Less Severe,Fall
41.8866684,-87.74611368,28.0,25.0,2023-09-06 01:30:00,048XX W LAKE ST,1563,SEX OFFENSE,False,False,1532,15,17,2023,9,6,1,Other,Fall
41.97936582,-87.71277316,39.0,13.0,2023-09-02 13:00:00,033XX W BALMORAL AVE,460,BATTERY,False,False,1712,17,08B,2023,9,2,13,Severe,Fall
41.75609493,-87.6446594,17.0,71.0,2023-09-06 20:00:00,008XX W 76TH ST,460,BATTERY,False,False,621,6,08B,2023,9,6,20,Severe,Fall
41.80320189,-87.72198373,14.0,57.0,2023-09-06 09:30:00,049XX S ARCHER AVE,460,BATTERY,False,False,821,8,08B,2023,9,6,9,Severe,Fall
41.92507895,-87.67373434,32.0,7.0,2023-09-03 12:45:00,018XX W FULLERTON AVE,860,THEFT,False,False,1931,19,6,2023,9,3,12,Less Severe,Fall
41.91727917,-87.71707865,26.0,22.0,2023-09-06 22:10:00,036XX W ARMITAGE AVE,051A,ASSAULT,False,False,2525,25,04A,2023,9,6,22,Severe,Fall
41.70364062,-87.53528545,10.0,52.0,2023-09-06 11:32:00,105XX S EWING AVE,1320,CRIMINAL DAMAGE,False,False,432,4,14,2023,9,6,11,Less Severe,Fall
41.81641543,-87.62943881,20.0,37.0,2023-09-06 13:24:00,043XX S LA SALLE ST,051A,ASSAULT,True,False,215,2,04A,2023,9,6,13,Severe,Fall
41.97533458,-87.7483118,39.0,12.0,2023-09-06 23:31:00,048XX W FOSTER AVE,143A,WEAPONS VIOLATION,True,False,1621,16,15,2023,9,6,23,Other,Fall
41.89551514,-87.71055902,27.0,23.0,2023-09-06 16:55:00,033XX W CHICAGO AVE,320,ROBBERY,False,False,1121,11,3,2023,9,6,16,Severe,Fall
41.96036017,-87.65053465,46.0,3.0,2023-09-06 07:10:00,008XX W JUNIOR TER,910,MOTOR VEHICLE THEFT,False,True,1915,19,7,2023,9,6,7,Other,Fall
41.92102149,-87.69730355,1.0,22.0,2023-09-06 16:12:00,021XX N CALIFORNIA AVE,460,BATTERY,True,False,1414,14,08B,2023,9,6,16,Severe,Fall
41.85092747,-87.63531128,11.0,34.0,2023-09-06 03:00:00,003XX W 23RD ST,1320,CRIMINAL DAMAGE,False,False,914,9,14,2023,9,6,3,Less Severe,Fall
41.95935327,-87.64689082,46.0,3.0,2023-09-06 13:00:00,006XX W HUTCHINSON ST,1320,CRIMINAL DAMAGE,False,False,1915,19,14,2023,9,6,13,Less Severe,Fall
41.89486235,-87.76402503,37.0,25.0,2023-09-06 20:51:00,055XX W CHICAGO AVE,143A,WEAPONS VIOLATION,True,False,1524,15,15,2023,9,6,20,Other,Fall
41.88496005,-87.72579172,28.0,26.0,2023-09-06 22:00:00,002XX N PULASKI RD,910,MOTOR VEHICLE THEFT,False,False,1114,11,7,2023,9,6,22,Other,Fall
41.91352886,-87.6258524,43.0,7.0,2023-09-06 01:26:00,001XX E LA SALLE DR,2825,OTHER OFFENSE,False,True,1814,18,26,2023,9,6,1,Less Severe,Fall
41.74590509,-87.54914144,7.0,46.0,2023-09-06 15:51:00,082XX S COLES AVE,1310,CRIMINAL DAMAGE,False,False,424,4,14,2023,9,6,15,Less Severe,Fall
41.89876792,-87.62411633,2.0,8.0,2023-09-06 19:40:00,008XX N MICHIGAN AVE,910,MOTOR VEHICLE THEFT,False,False,1833,18,7,2023,9,6,19,Other,Fall
41.71971727,-87.63752426,9.0,73.0,2023-09-06 21:00:00,005XX W 96TH ST,910,MOTOR VEHICLE THEFT,False,False,2223,22,7,2023,9,6,21,Other,Fall
41.81769067,-87.62305996,3.0,38.0,2023-09-01 00:00:00,042XX S MICHIGAN AVE,1152,DECEPTIVE PRACTICE,False,False,213,2,11,2023,9,1,0,Other,Fall
41.90969171,-87.68232779,1.0,24.0,2023-09-06 23:30:00,015XX N LEAVITT ST,820,THEFT,False,False,1424,14,6,2023,9,6,23,Less Severe,Fall
41.72169912,-87.62546609,9.0,49.0,2023-09-06 02:00:00,0000X W 95TH ST,320,ROBBERY,False,False,511,5,3,2023,9,6,2,Severe,Fall
41.72129276,-87.65687005,21.0,73.0,2023-09-06 20:05:00,013XX W 95TH ST,143A,WEAPONS VIOLATION,True,False,2222,22,15,2023,9,6,20,Other,Fall
41.88315079,-87.74353491,28.0,25.0,2023-09-06 16:47:00,047XX W WEST END AVE,890,THEFT,False,False,1113,11,6,2023,9,6,16,Less Severe,Fall
41.9393859,-87.69930066,33.0,21.0,2023-09-06 20:10:00,028XX W BELMONT AVE,530,ASSAULT,True,False,1733,17,04A,2023,9,6,20,Severe,Fall
41.77861818,-87.70312686,14.0,66.0,2023-09-06 20:00:00,063XX S KEDZIE AVE,1220,DECEPTIVE PRACTICE,False,False,823,8,11,2023,9,6,20,Other,Fall
41.8629061,-87.65685888,28.0,28.0,2023-09-06 06:43:00,014XX S BLUE ISLAND AVE,810,THEFT,True,False,1233,12,6,2023,9,6,6,Less Severe,Fall
41.84267447,-87.62040192,4.0,35.0,2023-09-06 21:00:00,028XX S PRAIRIE AVE,610,BURGLARY,False,False,133,1,5,2023,9,6,21,Other,Fall
41.93542876,-87.7834006,30.0,19.0,2023-09-06 22:30:00,030XX N MOBILE AVE,2826,OTHER OFFENSE,False,False,2511,25,26,2023,9,6,22,Less Severe,Fall
41.97342657,-87.69166342,40.0,4.0,2023-09-06 03:34:00,050XX N LINCOLN AVE,630,BURGLARY,False,False,2031,20,5,2023,9,6,3,Other,Fall
41.79798376,-87.72329858,23.0,62.0,2023-09-06 18:00:00,052XX S PULASKI RD,486,BATTERY,False,True,815,8,08B,2023,9,6,18,Severe,Fall
41.86337575,-87.65645745,28.0,28.0,2023-09-06 08:40:00,014XX S BLUE ISLAND AVE,820,THEFT,False,False,1232,12,6,2023,9,6,8,Less Severe,Fall
42.01516417,-87.69729739,50.0,2.0,2023-09-06 11:00:00,073XX N WASHTENAW AVE,460,BATTERY,False,False,2411,24,08B,2023,9,6,11,Severe,Fall
41.7938346,-87.62928988,20.0,68.0,2023-09-06 13:35:00,055XX S LA SALLE ST,486,BATTERY,True,True,225,2,08B,2023,9,6,13,Severe,Fall
41.8078429,-87.67345647,15.0,61.0,2023-09-06 02:00:00,047XX S WINCHESTER AVE,890,THEFT,False,False,931,9,6,2023,9,6,2,Less Severe,Fall
41.77242977,-87.5838391,5.0,43.0,2023-09-02 23:00:00,067XX S EAST END AVE,910,MOTOR VEHICLE THEFT,False,False,332,3,7,2023,9,2,23,Other,Fall
41.73675896,-87.71723564,18.0,70.0,2023-09-06 00:25:00,038XX W 86TH ST,486,BATTERY,False,True,834,8,08B,2023,9,6,0,Severe,Fall
41.8860694,-87.76672155,29.0,25.0,2023-09-06 00:30:00,003XX N PARKSIDE AVE,810,THEFT,False,False,1512,15,6,2023,9,6,0,Less Severe,Fall
41.85885891,-87.72568643,24.0,29.0,2023-09-06 14:28:00,040XX W 16TH ST,1812,NARCOTICS,False,False,1012,10,18,2023,9,6,14,Less Severe,Fall
41.74590509,-87.54914144,7.0,46.0,2023-09-06 21:50:00,082XX S COLES AVE,1310,CRIMINAL DAMAGE,False,False,424,4,14,2023,9,6,21,Less Severe,Fall
41.7063765,-87.68577827,19.0,72.0,2023-09-06 15:48:00,025XX W 103RD ST,486,BATTERY,False,True,2211,22,08B,2023,9,6,15,Severe,Fall
41.80333141,-87.61799944,3.0,38.0,2023-09-06 06:50:00,050XX S CALUMET AVE,650,BURGLARY,False,False,224,2,5,2023,9,6,6,Other,Fall
41.95045897,-87.68265203,47.0,5.0,2023-09-06 19:15:00,021XX W GRACE ST,820,THEFT,False,False,1921,19,6,2023,9,6,19,Less Severe,Fall
41.91386132,-87.64625425,43.0,7.0,2023-09-06 14:30:00,007XX W WILLOW ST,560,ASSAULT,False,False,1813,18,08A,2023,9,6,14,Severe,Fall
41.76061657,-87.71086082,17.0,66.0,2023-09-06 08:30:00,035XX W 73RD ST,1154,DECEPTIVE PRACTICE,False,False,831,8,11,2023,9,6,8,Other,Fall
41.77804747,-87.58638773,5.0,42.0,2023-09-06 11:00:00,064XX S STONY ISLAND AVE,486,BATTERY,False,True,314,3,08B,2023,9,6,11,Severe,Fall
41.81421223,-87.61972721,3.0,38.0,2023-09-06 14:30:00,044XX S PRAIRIE AVE,620,BURGLARY,False,True,215,2,5,2023,9,6,14,Other,Fall
41.89702987,-87.66419761,27.0,24.0,2023-09-06 04:30:00,014XX W FRY ST,820,THEFT,False,False,1213,12,6,2023,9,6,4,Less Severe,Fall
41.71088835,-87.55367277,10.0,51.0,2023-07-14 00:00:00,101XX S ESCANABA AVE,1153,DECEPTIVE PRACTICE,False,False,431,4,11,2023,7,14,0,Other,Summer
41.87619437,-87.72413428,28.0,26.0,2023-06-23 10:00:00,039XX W GLADYS AVE,910,MOTOR VEHICLE THEFT,False,False,1132,11,7,2023,6,23,10,Other,Summer
41.82115354,-87.62477167,3.0,38.0,2023-09-03 17:30:00,040XX S WABASH AVE,530,ASSAULT,False,True,213,2,04A,2023,9,3,17,Severe,Fall
41.85921754,-87.73230167,24.0,29.0,2023-09-06 16:16:00,015XX S KILDARE AVE,051A,ASSAULT,False,False,1012,10,04A,2023,9,6,16,Severe,Fall
41.85702689,-87.65482484,25.0,31.0,2023-09-06 20:00:00,018XX S MAY ST,2820,OTHER OFFENSE,False,False,1235,12,08A,2023,9,6,20,Less Severe,Fall
41.88247092,-87.62784763,34.0,32.0,2023-09-06 15:30:00,0000X N STATE ST,860,THEFT,True,False,112,1,6,2023,9,6,15,Less Severe,Fall
41.95111649,-87.65496383,44.0,6.0,2023-09-06 07:15:00,010XX W GRACE ST,810,THEFT,False,False,1923,19,6,2023,9,6,7,Less Severe,Fall
41.87322088,-87.65764602,34.0,28.0,2023-09-06 12:45:00,012XX W FLOURNOY ST,1330,CRIMINAL TRESPASS,False,False,1231,12,26,2023,9,6,12,Other,Fall
41.72621915,-87.56729444,7.0,48.0,2023-09-06 09:30:00,023XX E 93RD ST,1562,SEX OFFENSE,False,False,413,4,17,2023,9,6,9,Other,Fall
41.84358807,-87.71354376,22.0,30.0,2023-09-06 23:20:00,026XX S DRAKE AVE,031A,ROBBERY,False,False,1032,10,3,2023,9,6,23,Severe,Fall
41.97533468,-87.69231358,40.0,4.0,2023-09-06 07:00:00,051XX N LINCOLN AVE,1130,DECEPTIVE PRACTICE,False,False,2031,20,11,2023,9,6,7,Other,Fall
41.75080949,-87.59303986,8.0,45.0,2023-09-06 18:00:00,079XX S KIMBARK AVE,810,THEFT,False,False,411,4,6,2023,9,6,18,Less Severe,Fall
41.75749444,-87.61990875,6.0,69.0,2023-09-06 07:46:00,075XX S INDIANA AVE,2820,OTHER OFFENSE,False,True,623,6,08A,2023,9,6,7,Less Severe,Fall
41.73659288,-87.56363552,7.0,46.0,2023-09-06 23:00:00,087XX S ESSEX AVE,910,MOTOR VEHICLE THEFT,False,False,423,4,7,2023,9,6,23,Other,Fall
41.78949371,-87.77924096,13.0,56.0,2023-09-06 14:40:00,056XX S MOBILE AVE,460,BATTERY,False,False,811,8,08B,2023,9,6,14,Severe,Fall
41.81383036,-87.59662118,4.0,39.0,2023-09-06 18:00:00,044XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
42.00117497,-87.7013917,50.0,2.0,2023-09-06 13:30:00,028XX W ALBION AVE,920,MOTOR VEHICLE THEFT,False,False,2412,24,7,2023,9,6,13,Other,Fall
41.86539947,-87.63918859,28.0,28.0,2023-09-06 19:45:00,013XX S CANAL ST,460,BATTERY,False,False,124,1,08B,2023,9,6,19,Severe,Fall
41.7421341,-87.55636551,7.0,46.0,2023-08-30 11:30:00,084XX S BURNHAM AVE,1750,OFFENSE INVOLVING CHILDREN,False,False,423,4,08B,2023,8,30,11,Other,Summer
41.89256968,-87.62205835,2.0,8.0,2023-09-06 13:00:00,002XX E OHIO ST,890,THEFT,False,False,1834,18,6,2023,9,6,13,Less Severe,Fall
41.80302105,-87.62105073,3.0,38.0,2023-09-06 07:12:00,050XX S INDIANA AVE,1310,CRIMINAL DAMAGE,False,False,224,2,14,2023,9,6,7,Less Severe,Fall
41.79793681,-87.60630178,20.0,41.0,2023-09-06 13:00:00,053XX S COTTAGE GROVE AVE,910,MOTOR VEHICLE THEFT,False,False,233,2,7,2023,9,6,13,Other,Fall
41.91793371,-87.68010193,32.0,22.0,2023-09-05 11:45:00,020XX N HOYNE AVE,560,ASSAULT,False,False,1432,14,08A,2023,9,5,11,Severe,Fall
41.80139369,-87.60572357,20.0,41.0,2023-09-07 00:00:00,008XX E DREXEL SQUARE DR,1320,CRIMINAL DAMAGE,False,False,233,2,14,2023,9,7,0,Less Severe,Fall
41.86668568,-87.66342658,11.0,60.0,2021-12-10 00:00:00,036XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,False,False,915,9,11,2021,12,10,0,Other,Winter
41.96968079,-87.69216434,40.0,4.0,2023-09-02 09:10:00,025XX W GUNNISON ST,1310,CRIMINAL DAMAGE,False,False,2031,20,14,2023,9,2,9,Less Severe,Fall
41.70036692,-87.5376988,10.0,52.0,2023-09-06 01:00:00,107XX S AVENUE M,610,BURGLARY,False,False,432,4,5,2023,9,6,1,Other,Fall
41.78548501,-87.69478757,15.0,66.0,2023-09-06 18:50:00,059XX S MOZART ST,560,ASSAULT,True,False,824,8,08A,2023,9,6,18,Severe,Fall
41.66340331,-87.62579388,9.0,53.0,2023-09-06 04:00:00,001XX W 127TH ST,910,MOTOR VEHICLE THEFT,False,False,523,5,7,2023,9,6,4,Other,Fall
41.95488231,-87.66256709,46.0,3.0,2023-09-06 14:55:00,040XX N CLARK ST,1320,CRIMINAL DAMAGE,False,False,1915,19,14,2023,9,6,14,Less Severe,Fall
41.88095048,-87.76321214,29.0,25.0,2023-09-06 03:00:00,0000X N PINE AVE,486,BATTERY,False,True,1522,15,08B,2023,9,6,3,Severe,Fall
41.93722767,-87.64430547,44.0,6.0,2023-09-06 15:24:00,030XX N BROADWAY,820,THEFT,False,False,1934,19,6,2023,9,6,15,Less Severe,Fall
42.01699885,-87.68046906,49.0,1.0,2023-09-06 13:31:00,074XX N DAMEN AVE,560,ASSAULT,False,False,2424,24,08A,2023,9,6,13,Severe,Fall
41.96350999,-87.71688337,33.0,14.0,2023-09-06 21:13:00,045XX N DRAKE AVE,820,THEFT,False,False,1723,17,6,2023,9,6,21,Less Severe,Fall
41.91039448,-87.62622133,43.0,8.0,2023-09-06 21:30:00,015XX N LAKE SHORE DR,460,BATTERY,False,False,1824,18,08B,2023,9,6,21,Severe,Fall
41.74814232,-87.64518049,17.0,71.0,2023-09-06 16:00:00,080XX S GREEN ST,560,ASSAULT,False,True,621,6,08A,2023,9,6,16,Severe,Fall
41.9035311,-87.72957933,37.0,23.0,2023-09-06 16:09:00,041XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,False,False,2534,25,14,2023,9,6,16,Less Severe,Fall
